,0,1,2,3,4,5
8084,8.400592325684882e-118,1.0,1.088717969093003e-89,9.520654948725892e-104,4.3759425134905796e-119,2.967926865658084e-70
8085,5.1854617215725185e-113,0.0,0.0,0.9999999999998566,1.4333421790698446e-13,0.0
8086,2.9801022119290136e-47,1.7502005377437281e-138,7.3357792016592e-22,1.0643199803209882e-36,3.819888592305955e-52,1.0
8087,2.073666090934733e-124,1.0,2.022469335527731e-93,4.80885263316444e-140,8.319744864012172e-130,2.1892378570921863e-80
8088,2.832667892400057e-106,1.0,6.633396083815991e-108,5.368327304040517e-232,1.6712180596781103e-117,3.092722693689554e-56
8089,5.579266530022606e-72,1.0,4.685859119171995e-146,1.3899951058282188e-62,7.509132541323256e-82,5.956539902879531e-25
8090,1.9927653949861543e-104,1.0,9.738129166882659e-220,2.572363674726351e-89,9.174343055213236e-109,1.7143598806665612e-61
8091,6.678008633110449e-112,1.0,5.86340697096292e-79,7.546415387306311e-104,2.6948681747818926e-115,1.4048364181739795e-60
8092,5.976285434559712e-107,1.0,1.2141737931114558e-305,9.3411020898154e-91,5.3657031687188565e-104,4.216025213421269e-118
8093,2.0713129004059691e-75,0.0,0.0,1.0,8.244683225654275e-18,0.0
8094,1.485580531641673e-259,0.0,0.0,1.0,2.1954181426083457e-21,0.0
8095,6.248000900971526e-29,4.443955239743302e-64,3.70666290149759e-30,1.544090367870006e-20,6.954367214057631e-28,1.0
8096,4.241977963566605e-107,1.0,8.982444227689237e-306,6.326667567972889e-91,3.8450592863933176e-104,5.912703971389924e-119
8097,1.71006799333274e-104,1.0,8.381066773770658e-220,2.1952083697774167e-89,7.834617412602263e-109,1.3739807736079524e-61
8098,3.263901340458691e-110,1.0,3.988286933728582e-77,5.162478235203635e-102,6.853417659840217e-114,7.068588448116335e-61
8099,2.061721971647378e-119,1.0,1.5181049106162995e-92,6.891550561448904e-107,1.2423220639448348e-120,1.5254930666708557e-72
8100,1.9504023076936176e-73,1.0,8.896101857177484e-39,6.168725668688288e-54,7.20989463899804e-72,3.473615846037659e-26
8101,1.6540928058797938e-120,1.0,1.861247140651796e-197,1.8206594624041954e-250,7.379071751148066e-134,1.8435715985960127e-70
8102,1.3784898840068305e-43,4.6906890012459203e-150,9.186217436208624e-50,4.613423625949174e-34,3.8211979295171634e-48,1.0
8103,1.9359810433838973e-113,1.0,2.0932606978079587e-82,1.4103400128564451e-105,3.823557734210922e-117,2.592152078222034e-62
8104,1.764695903141276e-123,1.0,1.4992900190669928e-99,1.999183419474954e-121,8.304818860833813e-128,2.2497480022016438e-76
8105,1.426204237908592e-92,1.0,7.337328945298997e-55,1.0148147071255138e-72,1.924555268351827e-90,1.208782870458269e-41
8106,4.686606972985362e-109,1.0,1.2309575017480464e-153,6.921777000639639e-236,5.4875411172862214e-120,1.0196650308593354e-58
8107,3.777813823532121e-98,1.0,1.5381771014016263e-77,3.748397610618251e-95,2.754682076469185e-101,4.868468323039628e-49
8108,0.0,0.0,0.0,0.9999999912241003,8.775899664026663e-09,0.0
8109,2.3980007012774834e-98,1.0,1.7626355735645394e-299,1.2379093062555604e-181,1.1315891304143552e-101,2.2083165147768527e-155
8110,1.7300123824134825e-113,0.0,0.0,0.9999999999999551,4.4752223321368815e-14,0.0
8111,2.4068399576699287e-79,1.0,2.1342492861618032e-74,1.0659285733022557e-85,2.0193560988685789e-91,7.366928563351393e-42
8112,1.5771028608087794e-118,1.0,6.941639179198898e-83,4.14582040629419e-124,7.0866618386670204e-130,2.9289370218889452e-74
8113,5.487240286179683e-91,1.0,1.3421518676206298e-60,9.730693736133678e-117,4.322618354815557e-100,3.9757372345845083e-50
8114,1.0521803776788973e-73,0.0,1.0499665291355469e-73,1.0,1.1048735221899491e-16,5e-324
8115,2.741624010811605e-118,1.0,3.575795468451945e-82,1.5074305269831375e-182,7.590669910441031e-124,3.283117357437949e-72
8116,2.6313332285529393e-109,1.0,2.61314120861618e-90,1.2490703413188088e-112,1.9303801754806412e-113,9.088159311974972e-74
8117,1.9576093802772212e-75,0.0,0.0,1.0,7.930730440148955e-18,0.0
8118,1.050311072149085e-124,1.0,8.765605409713345e-96,2.6658526027909943e-140,2.8447402315260695e-130,2.4548962708847025e-80
8119,1.206977941758239e-113,1.0,1.7525925208411006e-80,1.954915645792125e-98,3.878027583802816e-113,1.596115654179391e-68
8120,1.4441888277380066e-107,1.0,3.232405234727221e-85,4.155980494198614e-99,3.603362748527783e-111,5.193468665017233e-60
8121,2.9185506475761447e-119,1.0,2.1685433326085133e-92,9.737419986415762e-107,1.710653157877205e-120,1.4824845190206597e-72
8122,1.5872021080978737e-87,1.0,4.348894090774731e-162,1.7829273010281124e-79,3.141621193989243e-97,4.991029529301169e-45
8123,1.5859185561696937e-55,0.9999999956653942,1.8127916000615277e-49,1.3458379235944648e-59,8.49428024211378e-68,4.3346057716807675e-09
8124,6.635014795004399e-114,1.0,9.53668836565423e-81,1.118440348854458e-98,2.1658689750822878e-113,1.127109930816764e-68
8125,1.0994497999883108e-104,1.0,1.3761328080123579e-68,6.21490999826327e-173,7.569879060103005e-113,4.102258149971281e-55
8126,1.265500686762106e-106,1.0,1.4351863878912584e-81,1.1320216098237911e-98,3.5307656181944684e-110,8.611085649932205e-58
8127,6.859052515203975e-61,3.265986883098268e-287,2.2281678139906137e-19,5.516951529483016e-91,4.879147045311073e-95,1.0
8128,1.6540928058797938e-120,1.0,1.861247140651796e-197,1.8206594624041954e-250,7.379071751148066e-134,1.8435715985960127e-70
8129,2.244533544761337e-107,1.0,2.2127458954273358e-82,1.50658018030987e-99,5.800816453231666e-111,1.7942596704964773e-58
8130,9.743753473442428e-99,1.0,6.150040421231265e-300,4.3280334190285097e-182,4.5711589802467914e-102,1.0602505165073788e-155
8131,7.81235659928285e-110,1.0,8.569362015875416e-91,2.853952434961985e-113,5.038491560878686e-114,2.2090958032799335e-73
8132,8.921799446438214e-117,1.0,1.94723826935296e-86,7.911654991431533e-131,1.937373667621157e-122,1.0517042682375043e-71
8133,6.636694112921918e-52,0.0,3.5811120986432546e-60,3.7524906538497705e-21,8.216681992429795e-41,1.0
8134,1.2374143934431197e-106,1.0,2.2447054968354802e-305,2.0453324708868004e-90,1.0972734431485309e-103,2.4980346696623065e-116
8135,5.187544123104089e-117,1.0,5.52654942997115e-85,1.5067501618825707e-115,7.13088117437723e-122,5.852973879322005e-73
8136,6.061990817642778e-93,1.0,3.0749662253222843e-55,4.411941351527497e-73,8.371977667727299e-91,4.50089371795119e-42
8137,1.7784658493246863e-40,0.0,1.4988948301116824e-103,6.874440973833264e-23,2.04106072003725e-39,1.0
8138,4.638039791329193e-124,1.0,2.666504525386109e-98,1.9574121409724025e-112,8.485923966510539e-126,6.868420783366166e-75
8139,3.710159420215967e-113,0.0,0.0,0.9999999999998863,1.1357889185069712e-13,0.0
8140,3.718992623088304e-117,1.0,8.57269785024112e-87,3.260384866473316e-131,7.841108749723796e-123,9.619391862478792e-72
8141,1.1571729192059952e-77,0.0,0.0,0.9999999899244948,1.0075505195773722e-08,1.87004e-318
8142,1.6805041757151848e-43,7.093378843610204e-150,1.1442501509368527e-49,5.426567556958834e-34,4.576515921539482e-48,1.0
8143,1.6805041757151848e-43,7.093378843610204e-150,1.1442501509368527e-49,5.426567556958834e-34,4.576515921539482e-48,1.0
8144,1.3872322537319855e-107,1.0,3.4468142276371534e-85,4.521281395316258e-99,4.0109346808769386e-111,1.2290459933353042e-60
8145,5.6113677434800275e-120,1.0,8.368760616865078e-86,8.315305681686537e-185,3.4799632359416574e-126,7.872359335283496e-75
8146,1.8483419779945717e-99,1.0,8.667033453363915e-301,6.020895780004678e-183,8.632404080338276e-103,2.4203676908074774e-156
8147,5.715275837569818e-101,1.0,1.2109706303064232e-79,4.339614546294648e-89,9.14733020094156e-102,2.7212942023755976e-62
8148,1.4230727067607222e-107,1.0,3.495818468370322e-85,4.481261565388967e-99,3.832579039924246e-111,2.575448099584815e-60
8149,1.3046811448091467e-120,1.0,6.65494127e-315,9.835666585037136e-145,3.479432602903162e-139,2.5071577969327128e-89
8150,4.259146421392994e-108,1.0,5.8389808114997e-77,3.050551584355256e-135,9.29327065240297e-116,3.3290726150305915e-67
8151,3.24406256022261e-110,1.0,9.18362100325398e-155,5.241194915757741e-237,4.014871466713429e-121,9.874960648479343e-60
8152,1.229859830503455e-113,0.0,0.0,0.9999999999999494,5.0546975881443456e-14,0.0
8153,9.193792722336864e-112,0.0,0.0,0.9999999999999751,2.484697044887402e-14,0.0
8154,7.747680872302373e-109,0.0,0.0,1.0,9.541750607830258e-19,0.0
8155,9.387445458195784e-101,1.0,1.9750705679660307e-79,7.455372828165322e-89,1.5283007042188164e-101,5.0691780720294315e-62
8156,1.8128876641865925e-72,0.0,0.0,0.9999999999999996,4.127103490175016e-16,0.0
8157,3.309943279846678e-120,1.0,1.0468078830097145e-109,1.574781339794462e-121,5.792760145479043e-125,3.448646383250652e-73
8158,2.2949652407912217e-118,1.0,1.012257061509033e-82,5.62018310612053e-124,1.0001421701838717e-129,1.2335852200936633e-73
8159,1.1954875092713587e-84,0.0,0.0,0.9999999999967633,3.2368435136761775e-12,0.0
8160,2.3980007012774834e-98,1.0,1.7626355735645394e-299,1.2379093062555604e-181,1.1315891304143552e-101,2.2083165147768527e-155
8161,5.32574828918481e-202,0.0,0.0,0.9999999999999987,1.294582291274685e-15,0.0
8162,2.9311706071879584e-128,1.0,1.0584199453656131e-100,1.0900799857801605e-129,7.629190306770548e-134,1.3323322244722765e-79
8163,3.0496346160670645e-57,1.0,4.622772080477187e-40,4.1496381539764424e-33,2.6913160582903552e-42,6.448171945247285e-176
8164,7.466792991779617e-27,3.1472671136102946e-62,2.8538017057821606e-28,1.5710206268023389e-18,6.25193268512331e-26,1.0
8165,1.036099106800311e-111,0.0,0.0,0.9999999999999625,3.758042040080058e-14,0.0
8166,2.7271690316862007e-114,1.0,1.3870675262588426e-83,5.187449117686154e-143,3.1188992866296874e-122,1.9069733876782022e-73
8167,6.710226093461951e-78,0.0,0.0,1.0,1.8328637547453537e-49,0.0
8168,1.4219565091699622e-113,1.0,1.5892227874608986e-82,9.646283050723043e-106,2.8696183895560174e-117,2.14339906724656e-62
8169,6.367576946789366e-94,1.0,2.061883040983521e-294,7.099245179909087e-177,3.8405680953355467e-97,2.6957321175941535e-153
8170,9.367672781468404e-81,0.0,0.0,1.0,1.3729613761173225e-19,0.0
8171,1.923609171184619e-75,0.0,0.0,1.0,7.921119734672327e-18,0.0
8172,1.2215027374093462e-120,1.0,6.405959020185968e-100,1.9074307099914303e-136,2.7035653272979647e-127,1.2369866214708994e-76
8173,0.0,0.0,0.0,0.9999999919045203,8.095479681906418e-09,0.0
8174,7.276939062169977e-119,1.0,5.285163535794047e-92,2.204767643626467e-106,4.022466593819613e-120,9.678954773550041e-73
8175,4.548118879171701e-45,0.0,8.098134979757235e-64,2.950051624315092e-27,1.5656617974541448e-44,1.0
8176,5.286857833922696e-202,0.0,0.0,0.9999999999999987,1.326730201162962e-15,0.0
8177,5.0924540056675746e-127,1.0,8.003324128480898e-100,2.255650326075852e-146,2.2909965306902745e-132,1.0616092375931049e-87
8178,2.0676667620309464e-118,1.0,1.8688294420036658e-96,4.17027016929954e-121,3.7926649911587017e-123,2.754883112700497e-73
8179,1.113899430113492e-79,1.0450538378876425e-17,6.537395787781828e-27,1.641555268131706e-98,1.2407253412464964e-141,1.0
8180,6.241247140969365e-120,1.0,1.6534909092924924e-109,2.98321137832914e-121,1.138766284114677e-124,1.8538977020761704e-73
8181,5.332522157163085e-99,1.0,3.029153730266936e-300,2.1270052567204975e-182,2.4952747341916136e-102,6.319898589624485e-156
8182,1.206977941758239e-113,1.0,1.7525925208411006e-80,1.954915645792125e-98,3.878027583802816e-113,1.596115654179391e-68
8183,7.48355106195663e-107,1.0,1.061428984983054e-102,2.094398533307504e-94,1.3555833832228083e-107,2.254811842778438e-67
8184,6.198457090219711e-87,1.0,2.9920312717727794e-177,2.0851955148215658e-98,1.0425722309541791e-116,2.8472227758967967e-75
8185,5.332522157163085e-99,1.0,3.029153730266936e-300,2.1270052567204975e-182,2.4952747341916136e-102,6.319898589624485e-156
8186,1.434850928628964e-107,1.0,3.4795986981726296e-85,4.38014634182758e-99,3.7388627103651915e-111,3.5359140686953705e-60
8187,3.809888882951762e-51,7.239558845016115e-155,1.4832310475670456e-46,1.3801886537446528e-31,2.2341975138875327e-51,1.0
8188,1.9882992985878604e-113,0.0,0.0,0.9999999999999005,9.95786204074882e-14,0.0
8189,1.4799969899451487e-119,1.0,8.171984288388004e-90,2.8121711766625653e-106,2.2754244163944744e-121,3.52135659016566e-74
8190,5.055004348827739e-66,1.2838812110108664e-154,2.54895022408365e-116,2.4244510443089008e-86,7.659657415412779e-115,1.0
8191,1.0316855230008274e-105,1.0,1.2376402483844243e-101,2.4277124712469018e-93,2.0898093342880855e-106,6.222992413050467e-67
8192,2.222572411975945e-128,1.0,7.692267439426873e-101,7.765603236214256e-130,5.719875454534259e-134,1.295770103499882e-79
8193,1.4456689571534674e-107,1.0,3.157861877718855e-85,3.944501677513242e-99,3.5039459244229415e-111,6.551140611551079e-60
8194,7.30471488844465e-114,1.0,1.7641555962029973e-79,2.038300888456761e-181,2.89775673657709e-121,1.4099961510333599e-65
8195,5.332522157163085e-99,1.0,3.029153730266936e-300,2.1270052567204975e-182,2.4952747341916136e-102,6.319898589624485e-156
8196,1.1465178927525864e-26,4.6932787690570635e-62,4.2126020816905275e-28,2.325935611182346e-18,9.448930649559565e-26,1.0
8197,1.172089108857075e-253,0.0,0.0,1.0,1.434677994673636e-19,0.0
8198,1.4305036274152426e-43,5.080817859061627e-150,9.577631449482795e-50,4.7568893641750554e-34,3.9508172286730304e-48,1.0
8199,7.779350483312903e-120,1.0,5.892804345811003e-88,1.5644184771152912e-107,3.228868466042694e-121,4.3620657819555564e-72
8200,3.592410840096604e-127,1.0,1.7378510472181215e-95,1.0649878016896784e-127,1.3394218040483604e-131,2.2730778465385023e-79
8201,1.3046811448091467e-120,1.0,6.65494127e-315,9.835666585037136e-145,3.479432602903162e-139,2.5071577969327128e-89
8202,8.178115212666129e-81,0.0,0.0,1.0,9.798607406406921e-20,0.0
8203,5.7626322190233646e-61,2.1760971484164146e-288,1.8923233097106797e-19,4.705578034452366e-91,4.077931935362593e-95,1.0
8204,1.3350615164983778e-73,0.0,1.288837668443296e-66,0.9999999999999998,1.58711911061838e-16,0.0
8205,1.0161296658555103e-77,0.0,0.0,0.9999999927858949,7.214104935701323e-09,3.4056e-320
8206,3.949285839753572e-93,1.0,1.986943088828568e-55,2.9005092278999565e-73,5.519973582753703e-91,2.7232971954526385e-42
8207,3.6410518696149056e-124,1.0,3.5030296658169164e-95,1.7476119428780897e-139,1.3561850246100207e-129,3.6938768653995337e-82
8208,1.6927110434097058e-60,2.077133353165589e-282,5.107787935608906e-19,1.2080829475668286e-90,1.242608522792358e-94,1.0
8209,1.4986821075863313e-58,1.7903085366932605e-175,2.976623901802729e-36,9.250566912006739e-95,7.7396966287098e-106,1.0
8210,2.089471522710153e-124,1.0,2.864033776179088e-91,3.067336340058225e-112,8.367222426362027e-126,7.236552199580764e-75
8211,1.3350615164983778e-73,0.0,1.288837668443296e-66,0.9999999999999998,1.58711911061838e-16,0.0
8212,1.4155663715198668e-108,1.0,1.6617925521615617e-99,4.589758692879712e-88,2.0162715284740043e-104,2.2952837431756274e-53
8213,2.5294315589778793e-118,1.0,1.6705217287239005e-94,2.013530785355644e-131,4.046406085364387e-124,1.8093624820557736e-77
8214,3.658458356751531e-75,0.0,0.0,0.9999999999999991,9.34123348569217e-16,0.0
8215,3.280151369349865e-106,1.0,3.5416314846381387e-81,2.8453833995539635e-98,9.923796801946404e-110,1.0107464710704991e-57
8216,9.389229950229427e-262,0.0,0.0,1.0,1.4237279287982872e-24,0.0
8217,1.0654700446467227e-97,1.0,9.9416965955495e-299,6.8600343245973e-181,5.104198073664711e-101,6.700337939289363e-155
8218,9.507315117057338e-113,0.0,0.0,0.9999999999997546,2.45442794257993e-13,0.0
8219,2.0441612975467782e-97,1.0,6.138007765637952e-101,1.672562808134063e-88,8.114289703355396e-100,7.400499587037414e-56
8220,1.0506479816724811e-79,1.0,5.6044442785270055e-45,7.367894063851028e-60,4.370512625431147e-78,2.50035828420264e-33
8221,1.6268115909523413e-109,1.0,1.4411260268287793e-69,1.427277520224812e-279,9.207813530036334e-139,1.0025143576791059e-67
8222,6.960645949661957e-125,1.0,1.4069125231615466e-85,9.532677336654851e-104,6.0100952126481485e-123,7.207951362028444e-111
8223,0.0,0.0,0.0,0.9999999999999998,2.094517256804051e-16,0.0
8224,2.5130900871393496e-111,1.0,8.33569234684886e-156,3.95906505561927e-238,3.3429019943791385e-122,7.153649452750318e-61
8225,2.2852015499692007e-48,0.0,1.9835780175058952e-72,5.60005436613117e-23,1.3328810409423737e-40,1.0
8226,1.1921593500129588e-120,1.0,5.946549235448082e-97,5.703557504774956e-137,2.0552409605375648e-132,1.4455863463704373e-78
8227,2.9877322354066687e-75,0.0,0.0,0.9999999999999991,9.045877480414536e-16,0.0
8228,1.835969055567739e-91,1.0,9.6925342598437e-54,1.1782198268147096e-71,2.325942564140165e-89,2.0447194300885006e-40
8229,1.3923887012752847e-107,1.0,3.21172674977408e-306,1.6396652622433235e-91,1.3215207033630186e-104,8.406663943965425e-122
8230,6.289121889790829e-109,1.0,4.4160058261925013e-69,6.8017351699407145e-279,3.712427483496431e-138,7.568277512182605e-69
8231,3.4654636755096746e-82,1.0,3.457111831527151e-127,2.957680311431299e-87,1.0761763955826018e-95,3.4132068769987035e-81
8232,1.5766452064280092e-120,1.0,7.916978466e-315,1.272428791343408e-144,4.256298702116805e-139,1.1248272393424271e-88
8233,5.332522157163085e-99,1.0,3.029153730266936e-300,2.1270052567204975e-182,2.4952747341916136e-102,6.319898589624485e-156
8234,5.361477660872175e-118,1.0,2.0828474071278828e-113,7.025794688787393e-185,3.9722489219490414e-122,2.3984962357780157e-74
8235,3.279786350859832e-119,1.0,6.60518091993603e-96,2.9781413306486855e-109,5.291745602878037e-127,4.287781617242666e-75
8236,6.1664656763768846e-120,1.0,1.6890581349689924e-88,5.956201396872205e-108,4.321976095865332e-121,1.6671152883165918e-71
8237,1.5310848848797248e-124,1.0,1.619679176500784e-93,4.02022558491892e-140,5.7817721465289965e-130,1.4173573147254276e-79
8238,4.992819481731437e-251,0.0,0.0,1.0,9.499160934330544e-18,0.0
8239,1.7201677483527898e-107,1.0,1.6420239102073145e-82,1.0676728818641653e-99,4.424516345213088e-111,1.2414519769413358e-58
8240,2.084093403933489e-115,0.0,0.0,0.9999999999999998,1.2267573704117984e-16,0.0
8241,3.321897419145293e-113,0.0,3.728173001784713e-185,1.0,1.7491097916137718e-17,3.9860848289930545e-294
8242,6.781137173134387e-120,1.0,1.857075625214523e-88,6.49512520609968e-108,4.6982994777593085e-121,1.8738297159879677e-71
8243,6.693208137272097e-107,1.0,1.3391558923159915e-305,1.0595054508094278e-90,5.993511089340736e-104,8.023618814566838e-118
8244,3.692871381023403e-124,1.0,3.533680593909064e-95,1.7664908434645977e-139,1.3851256719177887e-129,3.307700953265508e-82
8245,1.362004243572429e-40,0.0,2.8493341076104445e-166,9.997182534716602e-13,1.6049799026213338e-34,0.9999999999990004
8246,1.9262920141378729e-75,0.0,0.0,1.0,7.912127433629414e-18,0.0
8247,8.489785084187627e-52,0.0,3.609717424960452e-171,0.9999999999995723,4.277179979529728e-13,0.0
8248,1.075474505476799e-118,1.0,4.666224020270656e-83,2.9638042071120783e-124,5.0041397135694315e-130,6.353437801432098e-75
8249,1.0843667817716514e-73,0.0,1.0489796975500937e-73,1.0,1.0876933889039965e-16,5e-324
8250,4.088667830415207e-113,0.0,4.771573287687552e-185,1.0,2.0913416552495742e-17,6.514749089513337e-295
8251,1.9280638169039093e-117,1.0,1.5026310348356893e-87,1.0822862575469917e-131,4.677172506791466e-123,1.2399048862626341e-71
8252,7.952570627357908e-65,1.0,5.7663843555928496e-61,2.216391017684096e-90,6.840573787565572e-75,3.3765623903505856e-98
8253,4.222819162612562e-117,1.0,4.105719458387925e-90,1.5847912930370785e-183,3.5387062087337062e-121,2.2403238724547208e-73
8254,1.4672980391824302e-104,1.0,7.210869537512833e-220,1.8724330733955956e-89,6.690172176637107e-109,1.099628932557352e-61
8255,2.3980007012774834e-98,1.0,1.7626355735645394e-299,1.2379093062555604e-181,1.1315891304143552e-101,2.2083165147768527e-155
8256,4.8972801775118696e-107,1.0,5.42077472043354e-82,3.933056246999169e-99,1.2967660010193821e-110,4.383062603559764e-58
8257,1.8630428368439984e-106,1.0,2.0908577198056425e-81,1.6756561068380968e-98,5.351945331291362e-110,9.824789047482478e-58
8258,3.83432185585142e-101,1.0,8.141856077453243e-80,2.7900095086690852e-89,6.0609834059044015e-102,1.6129058133996868e-62
8259,1.6737792977420588e-93,1.0,8.265143383355218e-56,1.2462620104257674e-73,2.3981430097340497e-91,9.802338639523027e-43
8260,1.7952007477136512e-105,1.0,3.0799959304993005e-82,2.606319859216505e-98,1.6541062660702052e-114,2.388694311001155e-59
8261,7.014190196127972e-119,1.0,1.7662763467031964e-87,4.829167244005573e-107,3.722384521996412e-120,2.2007255553086738e-70
8262,1.6257572666018932e-107,1.0,2.394476365028728e-103,4.1613581725294623e-95,2.8609810696488213e-108,6.280670472253327e-68
8263,3.3224048374226655e-88,0.0,0.0,0.9999999999999833,1.6597548549306056e-14,0.0
8264,1.2971969285115548e-117,1.0,1.9586932656830287e-87,9.959043531599244e-148,1.3720379139673509e-125,6.979362221369287e-79
8265,5.945061837873926e-113,0.0,0.0,0.9999999999998992,1.0075871433650201e-13,0.0
8266,4.172039264891522e-119,1.0,8.340226027035113e-96,3.724207650469399e-109,6.631353146389496e-127,4.749958697428294e-75
8267,1.1170782055965582e-112,1.0,8.749191912439178e-82,7.478175865062685e-141,1.4140338001866666e-120,2.6532198180394526e-71
8268,3.682065953911147e-123,1.0,6.908856665767795e-84,1.8987564855490507e-101,2.8348903496469674e-121,5.558546151188973e-103
8269,7.627971521844546e-113,0.0,0.0,0.9999999999999003,9.976484936812372e-14,0.0
8270,6.816787884864354e-119,1.0,3.2934638049907996e-89,7.155566126111206e-185,5.405462828187909e-123,7.621840832002938e-78
8271,1.3351425609851017e-113,0.0,0.0,0.9999999999999549,4.515280667584392e-14,0.0
8272,1.4840282557386686e-259,0.0,0.0,1.0,2.1941576232429305e-21,0.0
8273,1.6535121694612905e-118,1.0,7.28472286560834e-83,4.313927882162423e-124,7.399899489971228e-130,3.523006770979132e-74
8274,1.6028754740780908e-75,0.0,0.0,1.0,5.147573075528244e-21,0.0
8275,9.367268930631638e-114,1.0,1.280330573206751e-127,3.6791250399803954e-138,1.263932929974384e-124,1.420840124934861e-76
8276,3.348376848464206e-119,1.0,8.726895425873956e-88,2.627443844113046e-107,1.9264821119555307e-120,1.1013191781055021e-70
8277,1.030091985421748e-40,0.0,2.204917006947669e-166,7.649551485837894e-13,1.2398536711800821e-34,0.9999999999992351
8278,8.40608364762144e-106,1.0,1.931615460384717e-74,4.858050009971194e-103,1.6639768818271662e-108,8.274523710652603e-55
8279,1.5589330660581322e-72,0.0,1.625629965962404e-67,0.9999999999999998,2.306132706119131e-16,5.5e-322
8280,9.693634492712954e-112,0.0,0.0,0.999999999999976,2.3947544905679504e-14,0.0
8281,1.1465178927525864e-26,4.6932787690570635e-62,4.2126020816905275e-28,2.325935611182346e-18,9.448930649559565e-26,1.0
8282,2.4055418454618482e-113,1.0,5.3488048527150114e-83,1.8390285043894442e-181,1.0934483335089439e-117,1.0382326121641705e-71
8283,2.070004062421533e-115,0.0,0.0,0.9999999999999998,1.251296808232537e-16,0.0
8284,1.435612252606197e-120,1.0,7.276590275e-315,1.1231073441360992e-144,3.849965123320473e-139,5.370800401121469e-89
8285,1.1837139855371194e-40,0.0,2.5051223938856734e-166,8.740909662404857e-13,1.409694789643806e-34,0.9999999999991258
8286,4.099680571869851e-30,7.168982427245556e-65,2.607865064456592e-31,5.242522449023146e-22,7.464365672468848e-29,1.0
8287,3.2072019182031967e-110,1.0,2.3136212386928973e-77,1.2038181126172585e-101,6.825687676711691e-114,8.34128678617198e-62
8288,1.6354349586562222e-113,0.0,0.0,0.999999999999946,5.4003048418592206e-14,0.0
8289,6.972652620396277e-101,1.0,1.4740747636861708e-79,5.396310422487239e-89,1.1233887971129604e-101,3.5049335740852145e-62
8290,2.0675637143491595e-78,3.442635732748486e-17,1.2403585099199566e-25,3.1884105685989843e-97,2.5947350097291e-140,1.0
8291,1.1465178927525864e-26,4.6932787690570635e-62,4.2126020816905275e-28,2.325935611182346e-18,9.448930649559565e-26,1.0
8292,7.795726554457259e-92,1.0,1.9689600939420616e-61,1.2076150588219287e-117,5.616587881615619e-101,1.225637507468238e-50
8293,1.0180658367640847e-121,1.0,3.800256807936861e-102,1.373185401723295e-125,2.6062571154142847e-126,8.312126406212779e-75
8294,4.6974772672044804e-86,1.0,3.6755228842953447e-110,1.3811409393048976e-77,1.1611231727101533e-95,2.6769180342705345e-42
8295,0.17465754188448304,1.1184513506928279e-41,0.0,8.986861595985299e-28,1.1581936294938417e-42,0.825342458115517
8296,6.607507877905322e-113,0.0,0.0,0.9999999999999025,9.739322156432129e-14,0.0
8297,6.093035094891945e-71,1.0,1.332708426194421e-94,6.1191366860932325e-61,1.769041358881156e-80,6.06020450739395e-25
8298,3.6106748426254055e-124,0.0,0.0,1.0,9.321507934305071e-23,0.0
8299,4.810183615296054e-105,1.0,1.126617818927379e-73,2.7709949446230828e-102,9.216833624331763e-108,3.9002073268418093e-54
8300,2.513075769554674e-116,7.744862032847609e-168,4.3305006624510247e-113,1.0,3.455064400193477e-19,2.6265615106372076e-23
8301,1.2056017467748217e-108,1.0,5.968097138525687e-224,5.479793821345395e-94,4.655199075587338e-113,1.3034570855372343e-68
8302,9.873164398475309e-112,0.0,0.0,1.0,3.4306259169798115e-20,0.0
8303,3.426271469604175e-05,0.0,3.3124725908721215e-79,0.48901085233315655,0.5109548849521474,8.431169760275449e-31
8304,1.288702718437149e-123,1.0,6.57211913892998e-98,3.4071803232556485e-112,1.828675169120645e-125,1.620929209289138e-74
8305,3.0777272482614677e-113,0.0,0.0,0.9999999999998928,1.0716426875111209e-13,0.0
8306,1.4450440177840276e-107,1.0,3.121706246297497e-85,3.849725880026607e-99,3.463649552663632e-111,7.118173601981586e-60
8307,1.8540915756779643e-113,1.0,2.0245432588520643e-82,1.3489826639658181e-105,3.667462620442615e-117,2.6116344964955213e-62
8308,3.483771266783972e-119,1.0,7.00504843385219e-96,3.1516406389628917e-109,5.5993128310222805e-127,4.4082548012151854e-75
8309,5.7099148286025815e-46,3.0248382935035814e-138,3.9717642707321406e-22,2.2043854230963016e-34,3.165219445247229e-51,1.0
8310,5.039965047682576e-34,0.0,6.028964196337754e-33,1.0,2.3152965039523982e-23,4.668786343038175e-27
8311,6.418550930798456e-120,1.0,3.831838248642866e-90,1.5345159470487542e-106,1.0399799741644235e-121,3.1465340173886548e-74
8312,3.368868755491161e-107,1.0,4.916182580273255e-103,9.146510018265456e-95,5.992259430220316e-108,1.2261462388631833e-67
8313,3.942052259538562e-99,1.0,2.121926763909111e-300,1.4867247586272053e-182,1.8429964220750784e-102,4.838179406456624e-156
8314,3.3404701851600636e-13,3.7054079558914866e-127,5.020846066811739e-213,0.9999999490051293,3.240124807320758e-15,5.0994533340662134e-08
8315,5.801089055438745e-112,1.0,5.384512647458748e-79,7.35933255977252e-104,2.5190064524252813e-115,9.837509802699944e-61
8316,8.08948274975932e-61,7.027297607437399e-14,3.915049146080521e-62,3.212114039388424e-40,1.5793756891558214e-66,0.9999999999999298
